id,image_feature
19028,person indoor food table young sitting holding little girl woman child boy man pizza shirt cake birthday eating kitchen standing phone sandwich playing plate
19029,laptop indoor computer sitting dark room lit table open light television screen desk living black white bed
19030,text receipt
19031,bottle indoor sitting toothbrush lotion table small counter hand holding laying brush brown teeth sink water phone man brushing cup kitchen
19032,table indoor food sitting book fork plate fruit phone wooden laying
19033,hand holding sitting close phone food man
19034,indoor computer sitting monitor laptop table black screen keyboard large white man
19035,wooden table sitting small board laying food white bed
19036,cup coffee table indoor keyboard sitting food computer doughnut breakfast desk donut laptop hot spoon plate white phone mouse sandwich
19037,indoor shower sitting white small stall yellow mirror curtain table sink restroom man tiled tub room standing red water blue phone
19038,table indoor wooden sitting mouse wood desk computer keyboard black board apple food laying white
19039,indoor laptop computer sitting desk table small front office open monitor man white microwave room bed keyboard laying cat mouse red living kitchen oven
19040,wooden standing sitting field player table empty green white cat man yellow board holding room court ball train
19041,black bicycle sitting table yellow
19042,person indoor man wearing white shirt looking black young bed sitting red glasses laying standing blue room
19043,indoor kitchen small sitting white table sink black oven tiled standing room holding computer stove man laying cat playing
19044,indoor sitting table cake computer food white
19045,indoor clothing sweater person laying sitting black white lying man close sleeping cat remote shirt bed
19046,monitor indoor television sitting table screen computer laptop player game black large desk man video keyboard room baseball playing remote holding standing plate white
19047,text table birthday cake
19048,red sitting table green food standing man mirror yellow sign white laying room cat player
19049,indoor yellow sitting table black light white kitchen cat room man laying
19050,indoor table sitting white small wooden black remote food water red holding standing man
