id,image_feature
16797,indoor sitting table bed green food white phone laying man holding refrigerator cat room
16798,indoor person bottle holding food table small phone cellphone man kitchen sitting hand desk front woman black counter wine glass standing sink
16799,indoor laptop sitting computer table desk wooden small close keyboard view water white food cat laying pizza
16800,person indoor holding young woman girl small hand wearing standing shoes blue little pair man table black wooden head playing white purple game ball cat player remote board laying video bed
16801,indoor table sitting coffee cup food small cake wooden chocolate tray topped plate little donut sandwich birthday fruit fries laying white
16802,sitting table computer laptop front food desk cat glass white standing yellow keyboard phone room red man
16803,indoor sitting front table cat small computer laptop refrigerator desk white laying food dog standing man keyboard holding kitchen room
16804,sitting food red stop blurry sign fruit white
16805,sitting light large computer plane table laptop room lit airplane white desk night standing bed man
16806,text
16807,person holding indoor hand small food green toothbrush front man phone black monitor screen orange yellow close remote control room
16808,person indoor man coffee sitting table holding eating shirt food green wearing plate standing phone people young white cat dog sandwich hat bed
16809,indoor cabinet kitchen small sitting food sink table stove mirror woman counter dog white holding man people room standing refrigerator eating stuffed oven cat
16810,
16811,food table white
16812,table food red white
16813,holding woman remote blurry
16814,clock food mirror keyboard light
16815,wooden indoor sitting table front keyboard desk view small computer close cat kitchen bench laying mouse standing white oven
16816,sitting white toothbrush mirror table brush sink blue food blurry holding teeth player laying
16817,text
16818,bottle indoor table sitting cup blue close food orange laying
16819,indoor food sitting laptop close white holding computer video game dog blurry table television playing sandwich cat remote plate man
16820,food sign blurry sauce close looking red stop closeup man wearing white blue
